img_path,y
data_train/stixels/37297.png,232
data_train/stixels/37298.png,228
data_train/stixels/37299.png,225
data_train/stixels/37300.png,224
data_train/stixels/37301.png,216
data_train/stixels/37308.png,206
data_train/stixels/37309.png,229
data_train/stixels/37310.png,232
data_train/stixels/37311.png,233
data_train/stixels/37312.png,274
data_train/stixels/37313.png,292
data_train/stixels/37314.png,299
data_train/stixels/37315.png,299
data_train/stixels/37335.png,252
data_train/stixels/37340.png,251
data_train/stixels/37341.png,247
data_train/stixels/37342.png,246
data_train/stixels/37343.png,249
data_train/stixels/37344.png,248
data_train/stixels/37345.png,251
data_train/stixels/37346.png,246
data_train/stixels/37347.png,241
data_train/stixels/37348.png,240
data_train/stixels/37349.png,236
data_train/stixels/37350.png,227
data_train/stixels/37351.png,226
data_train/stixels/37353.png,207
data_train/stixels/37354.png,203
data_train/stixels/37359.png,209
data_train/stixels/37360.png,234
data_train/stixels/37361.png,245
data_train/stixels/37362.png,245
data_train/stixels/37363.png,249
data_train/stixels/37364.png,249
data_train/stixels/37384.png,292
data_train/stixels/37385.png,284
data_train/stixels/37386.png,283
data_train/stixels/37387.png,285
data_train/stixels/37388.png,285
data_train/stixels/37389.png,283
data_train/stixels/37390.png,292
data_train/stixels/37391.png,293
data_train/stixels/37392.png,279
data_train/stixels/37393.png,277
data_train/stixels/37394.png,263
data_train/stixels/37395.png,265
data_train/stixels/37396.png,268
data_train/stixels/37397.png,264
data_train/stixels/37398.png,259
data_train/stixels/37399.png,245
data_train/stixels/37400.png,243
data_train/stixels/37403.png,214
data_train/stixels/37404.png,211
data_train/stixels/37405.png,204
data_train/stixels/37410.png,217
data_train/stixels/37411.png,217
data_train/stixels/37412.png,258
data_train/stixels/37413.png,260
data_train/stixels/37414.png,290
data_train/stixels/37415.png,285
data_train/stixels/37416.png,286
data_train/stixels/37417.png,293
data_train/stixels/37418.png,294
data_train/stixels/37419.png,294
data_train/stixels/37425.png,276
data_train/stixels/37426.png,282
data_train/stixels/37429.png,301
data_train/stixels/37430.png,301
data_train/stixels/37435.png,316
data_train/stixels/37436.png,304
data_train/stixels/37437.png,312
data_train/stixels/37438.png,311
data_train/stixels/37439.png,315
data_train/stixels/37440.png,314
data_train/stixels/37441.png,304
data_train/stixels/37442.png,302
data_train/stixels/37443.png,300
data_train/stixels/37444.png,299
data_train/stixels/37445.png,275
data_train/stixels/37446.png,273
data_train/stixels/37447.png,268
data_train/stixels/37453.png,214
data_train/stixels/37454.png,214
data_train/stixels/37455.png,206
data_train/stixels/37456.png,195
data_train/stixels/37461.png,220
data_train/stixels/37462.png,220
data_train/stixels/37463.png,220
data_train/stixels/37464.png,235
data_train/stixels/37465.png,296
data_train/stixels/37466.png,292
data_train/stixels/37467.png,304
data_train/stixels/37468.png,319
data_train/stixels/37501.png,242
data_train/stixels/37502.png,227
data_train/stixels/37503.png,229
data_train/stixels/37504.png,227
data_train/stixels/37505.png,223
data_train/stixels/37506.png,207
data_train/stixels/37507.png,206
data_train/stixels/37513.png,240
data_train/stixels/37514.png,237
data_train/stixels/37515.png,240
data_train/stixels/37516.png,241
data_train/stixels/37518.png,278
data_train/stixels/37546.png,269
data_train/stixels/37547.png,262
data_train/stixels/37550.png,232
data_train/stixels/37551.png,232
data_train/stixels/37552.png,238
data_train/stixels/37553.png,234
data_train/stixels/37554.png,226
data_train/stixels/37555.png,219
data_train/stixels/37556.png,202
data_train/stixels/37557.png,199
data_train/stixels/37564.png,238
data_train/stixels/37565.png,254
data_train/stixels/37566.png,251
data_train/stixels/37567.png,252
data_train/stixels/37568.png,252
data_train/stixels/37569.png,256
data_train/stixels/37573.png,327
data_train/stixels/37574.png,331
data_train/stixels/37579.png,263
data_train/stixels/37580.png,265
data_train/stixels/37581.png,265
data_train/stixels/37582.png,300
data_train/stixels/37583.png,301
data_train/stixels/37584.png,306
data_train/stixels/37594.png,280
data_train/stixels/37595.png,275
data_train/stixels/37596.png,264
data_train/stixels/37597.png,263
data_train/stixels/37598.png,262
data_train/stixels/37599.png,273
data_train/stixels/37600.png,272
data_train/stixels/37601.png,263
data_train/stixels/37602.png,261
data_train/stixels/37603.png,252
data_train/stixels/37604.png,247
data_train/stixels/37605.png,219
data_train/stixels/37606.png,215
data_train/stixels/37607.png,215
data_train/stixels/37608.png,210
data_train/stixels/37610.png,191
data_train/stixels/37615.png,201
data_train/stixels/37616.png,202
data_train/stixels/37617.png,271
data_train/stixels/37618.png,276
data_train/stixels/37619.png,298
data_train/stixels/37620.png,299
data_train/stixels/37621.png,299
data_train/stixels/37622.png,301
data_train/stixels/37623.png,302
data_train/stixels/37624.png,307
data_train/stixels/37634.png,317
data_train/stixels/37635.png,318
data_train/stixels/37636.png,321
data_train/stixels/37639.png,325
data_train/stixels/37640.png,323
data_train/stixels/37647.png,307
data_train/stixels/37648.png,298
data_train/stixels/37649.png,287
data_train/stixels/37650.png,286
data_train/stixels/37651.png,280
data_train/stixels/37652.png,275
data_train/stixels/37653.png,235
data_train/stixels/37654.png,232
data_train/stixels/37655.png,230
data_train/stixels/37656.png,226
data_train/stixels/37657.png,219
data_train/stixels/37658.png,218
data_train/stixels/37659.png,202
data_train/stixels/37660.png,198
data_train/stixels/37667.png,209
data_train/stixels/37668.png,209
data_train/stixels/37669.png,223
data_train/stixels/37670.png,225
data_train/stixels/37696.png,311
data_train/stixels/37697.png,261
data_train/stixels/37698.png,260
data_train/stixels/37699.png,259
data_train/stixels/37700.png,266
data_train/stixels/37701.png,268
data_train/stixels/37702.png,260
data_train/stixels/37703.png,255
data_train/stixels/37704.png,253
data_train/stixels/37705.png,249
data_train/stixels/37706.png,244
data_train/stixels/37707.png,234
data_train/stixels/37708.png,234
data_train/stixels/37709.png,211
data_train/stixels/37711.png,202
data_train/stixels/37718.png,213
data_train/stixels/37719.png,216
data_train/stixels/37721.png,229
data_train/stixels/37722.png,236
data_train/stixels/37723.png,240
data_train/stixels/37724.png,245
data_train/stixels/37725.png,241
data_train/stixels/37726.png,289
data_train/stixels/37727.png,290
data_train/stixels/37728.png,291
data_train/stixels/37729.png,299
data_train/stixels/37730.png,301
data_train/stixels/37731.png,296
data_train/stixels/37732.png,296
data_train/stixels/37733.png,298
data_train/stixels/37734.png,299
data_train/stixels/37735.png,301
data_train/stixels/37736.png,294
data_train/stixels/37737.png,334
data_train/stixels/37741.png,325
data_train/stixels/37744.png,318
data_train/stixels/37745.png,317
data_train/stixels/37746.png,315
data_train/stixels/37747.png,312
data_train/stixels/37748.png,303
data_train/stixels/37749.png,291
data_train/stixels/37750.png,298
data_train/stixels/37751.png,284
data_train/stixels/37752.png,287
data_train/stixels/37753.png,277
data_train/stixels/37754.png,259
data_train/stixels/37755.png,256
data_train/stixels/37756.png,255
data_train/stixels/37757.png,253
data_train/stixels/37758.png,236
data_train/stixels/37759.png,219
data_train/stixels/37760.png,211
data_train/stixels/37761.png,211
data_train/stixels/37769.png,220
data_train/stixels/37770.png,224
data_train/stixels/37771.png,225
data_train/stixels/37774.png,251
data_train/stixels/37775.png,255
data_train/stixels/37776.png,260
data_train/stixels/37777.png,265
data_train/stixels/37778.png,276
data_train/stixels/37779.png,269
data_train/stixels/37780.png,266
data_train/stixels/37781.png,267
data_train/stixels/37782.png,268
data_train/stixels/37783.png,269
data_train/stixels/37784.png,274
data_train/stixels/37797.png,322
data_train/stixels/37798.png,313
data_train/stixels/37799.png,310
data_train/stixels/37800.png,300
data_train/stixels/37801.png,299
data_train/stixels/37802.png,298
data_train/stixels/37803.png,296
data_train/stixels/37804.png,294
data_train/stixels/37805.png,272
data_train/stixels/37806.png,266
data_train/stixels/37807.png,241
data_train/stixels/37808.png,236
data_train/stixels/37809.png,228
data_train/stixels/37810.png,218
data_train/stixels/37811.png,219
data_train/stixels/37812.png,208
data_train/stixels/37817.png,213
data_train/stixels/37818.png,213
data_train/stixels/37819.png,190
data_train/stixels/37821.png,229
data_train/stixels/37822.png,233
data_train/stixels/37823.png,236
data_train/stixels/37824.png,233
data_train/stixels/37828.png,275
data_train/stixels/37829.png,281
data_train/stixels/37830.png,283
data_train/stixels/37831.png,295
data_train/stixels/37832.png,294
data_train/stixels/37833.png,309
data_train/stixels/37834.png,311
data_train/stixels/37835.png,313
data_train/stixels/37836.png,327
data_train/stixels/37837.png,328
data_train/stixels/37838.png,319
data_train/stixels/37839.png,313
data_train/stixels/37840.png,315
data_train/stixels/37841.png,316
data_train/stixels/37848.png,335
data_train/stixels/37849.png,332
data_train/stixels/37850.png,324
data_train/stixels/37851.png,316
data_train/stixels/37852.png,307
data_train/stixels/37853.png,280
data_train/stixels/37854.png,275
data_train/stixels/37855.png,260
data_train/stixels/37856.png,255
data_train/stixels/37857.png,246
data_train/stixels/37858.png,241
data_train/stixels/37859.png,224
data_train/stixels/37860.png,226
data_train/stixels/37861.png,223
data_train/stixels/37862.png,215
data_train/stixels/37868.png,213
data_train/stixels/37869.png,213
data_train/stixels/37870.png,214
data_train/stixels/37871.png,200
data_train/stixels/37874.png,245
data_train/stixels/37875.png,249
data_train/stixels/37876.png,253
data_train/stixels/37877.png,250
data_train/stixels/37878.png,250
data_train/stixels/37888.png,328
data_train/stixels/37896.png,334
data_train/stixels/37897.png,332
data_train/stixels/37898.png,324
data_train/stixels/37899.png,315
data_train/stixels/37900.png,313
data_train/stixels/37901.png,303
data_train/stixels/37902.png,292
data_train/stixels/37903.png,282
data_train/stixels/37904.png,281
data_train/stixels/37905.png,274
data_train/stixels/37906.png,256
data_train/stixels/37907.png,234
data_train/stixels/37908.png,237
data_train/stixels/37909.png,236
data_train/stixels/37910.png,236
data_train/stixels/37911.png,235
data_train/stixels/37913.png,210
data_train/stixels/37914.png,210
data_train/stixels/37920.png,221
data_train/stixels/37921.png,221
data_train/stixels/37922.png,218
data_train/stixels/37928.png,268
data_train/stixels/37929.png,275
data_train/stixels/37930.png,280
data_train/stixels/37931.png,289
data_train/stixels/37932.png,287
data_train/stixels/37933.png,278
data_train/stixels/37934.png,279
data_train/stixels/37935.png,277
data_train/stixels/37936.png,278
data_train/stixels/37938.png,281
data_train/stixels/37939.png,284
data_train/stixels/37949.png,317
data_train/stixels/37950.png,315
data_train/stixels/37951.png,305
data_train/stixels/37952.png,294
data_train/stixels/37953.png,254
data_train/stixels/37954.png,255
data_train/stixels/37955.png,254
data_train/stixels/37956.png,257
data_train/stixels/37957.png,256
data_train/stixels/37958.png,259
data_train/stixels/37959.png,258
data_train/stixels/37960.png,254
data_train/stixels/37963.png,218
data_train/stixels/37964.png,218
data_train/stixels/37965.png,212
data_train/stixels/37971.png,213
data_train/stixels/37972.png,232
data_train/stixels/37973.png,232
data_train/stixels/37974.png,234
data_train/stixels/37987.png,333
data_train/stixels/37996.png,297
data_train/stixels/37997.png,290
data_train/stixels/37998.png,293
data_train/stixels/37999.png,292
data_train/stixels/38000.png,294
data_train/stixels/38001.png,297
data_train/stixels/38002.png,295
data_train/stixels/38003.png,297
data_train/stixels/38004.png,300
data_train/stixels/38005.png,299
data_train/stixels/38006.png,297
data_train/stixels/38007.png,296
data_train/stixels/38008.png,286
data_train/stixels/38012.png,248
data_train/stixels/38014.png,226
data_train/stixels/38015.png,221
data_train/stixels/38018.png,202
data_train/stixels/38022.png,197
data_train/stixels/38023.png,220
data_train/stixels/38024.png,248
data_train/stixels/38025.png,252
data_train/stixels/38026.png,248
data_train/stixels/38027.png,254
data_train/stixels/38039.png,223
data_train/stixels/38040.png,226
data_train/stixels/38050.png,303
data_train/stixels/38051.png,303
data_train/stixels/38052.png,314
data_train/stixels/38053.png,319
data_train/stixels/38054.png,317
data_train/stixels/38055.png,320
data_train/stixels/38056.png,315
data_train/stixels/38059.png,283
data_train/stixels/38062.png,240
data_train/stixels/38063.png,239
data_train/stixels/38064.png,239
data_train/stixels/38065.png,230
data_train/stixels/38066.png,222
data_train/stixels/38069.png,206
data_train/stixels/38070.png,206
data_train/stixels/38073.png,201
data_train/stixels/38074.png,201
data_train/stixels/38075.png,232
data_train/stixels/38076.png,260
data_train/stixels/38077.png,290
data_train/stixels/38078.png,285
data_train/stixels/38079.png,286
data_train/stixels/38080.png,287
data_train/stixels/38081.png,287
data_train/stixels/38082.png,291
data_train/stixels/38090.png,254
data_train/stixels/38091.png,254
data_train/stixels/38105.png,316
data_train/stixels/38106.png,308
data_train/stixels/38107.png,299
data_train/stixels/38108.png,267
data_train/stixels/38109.png,265
data_train/stixels/38110.png,267
data_train/stixels/38111.png,270
data_train/stixels/38112.png,270
data_train/stixels/38113.png,265
data_train/stixels/38114.png,248
data_train/stixels/38119.png,214
data_train/stixels/38120.png,214
data_train/stixels/38124.png,209
data_train/stixels/38125.png,209
data_train/stixels/38126.png,244
data_train/stixels/38127.png,256
data_train/stixels/38128.png,255
data_train/stixels/38129.png,253
data_train/stixels/38130.png,330
data_train/stixels/38131.png,332
data_train/stixels/38149.png,317
data_train/stixels/38150.png,323
data_train/stixels/38151.png,321
data_train/stixels/38152.png,319
data_train/stixels/38153.png,324
data_train/stixels/38154.png,328
data_train/stixels/38155.png,331
data_train/stixels/38156.png,323
data_train/stixels/38157.png,321
data_train/stixels/38158.png,319
data_train/stixels/38159.png,311
data_train/stixels/38160.png,282
data_train/stixels/38161.png,277
data_train/stixels/38162.png,277
data_train/stixels/38169.png,218
data_train/stixels/38170.png,218
data_train/stixels/38171.png,217
data_train/stixels/38175.png,212
data_train/stixels/38176.png,213
data_train/stixels/38177.png,213
data_train/stixels/38178.png,267
data_train/stixels/38179.png,271
data_train/stixels/38180.png,285
data_train/stixels/38181.png,285
data_train/stixels/38182.png,286
data_train/stixels/38183.png,287
data_train/stixels/38184.png,294
data_train/stixels/38185.png,288
data_train/stixels/38186.png,254
data_train/stixels/38192.png,282
data_train/stixels/38193.png,284
data_train/stixels/38212.png,264
data_train/stixels/38218.png,235
data_train/stixels/38219.png,235
data_train/stixels/38220.png,234
data_train/stixels/38221.png,233
data_train/stixels/38225.png,221
data_train/stixels/38226.png,226
data_train/stixels/38227.png,226
data_train/stixels/38228.png,209
data_train/stixels/38231.png,325
data_train/stixels/38232.png,327
data_train/stixels/38233.png,338
data_train/stixels/38245.png,300
data_train/stixels/38246.png,310
data_train/stixels/38257.png,305
data_train/stixels/38258.png,292
data_train/stixels/38268.png,244
data_train/stixels/38269.png,243
data_train/stixels/38270.png,246
data_train/stixels/38271.png,243
data_train/stixels/38272.png,191
data_train/stixels/38275.png,193
data_train/stixels/38276.png,193
data_train/stixels/38277.png,231
data_train/stixels/38278.png,228
data_train/stixels/38279.png,228
data_train/stixels/38280.png,231
data_train/stixels/38316.png,276
data_train/stixels/38317.png,275
data_train/stixels/38318.png,277
data_train/stixels/38319.png,276
data_train/stixels/38320.png,259
data_train/stixels/38321.png,261
data_train/stixels/38326.png,197
data_train/stixels/38327.png,197
data_train/stixels/38328.png,240
data_train/stixels/38329.png,249
data_train/stixels/38330.png,248
data_train/stixels/38331.png,248
data_train/stixels/38332.png,255
data_train/stixels/38357.png,250
data_train/stixels/38358.png,249
data_train/stixels/38368.png,315
data_train/stixels/38369.png,302
data_train/stixels/38370.png,306
data_train/stixels/38371.png,218
data_train/stixels/38372.png,211
data_train/stixels/38373.png,203
data_train/stixels/38380.png,265
data_train/stixels/38381.png,269
data_train/stixels/38382.png,290
data_train/stixels/38383.png,284
data_train/stixels/38384.png,285
data_train/stixels/38385.png,286
data_train/stixels/38386.png,292
data_train/stixels/38387.png,287
data_train/stixels/38417.png,259
data_train/stixels/38418.png,255
data_train/stixels/38419.png,249
data_train/stixels/38420.png,230
data_train/stixels/38421.png,231
data_train/stixels/38423.png,223
data_train/stixels/38424.png,218
data_train/stixels/38429.png,195
data_train/stixels/38430.png,205
data_train/stixels/38431.png,203
data_train/stixels/38434.png,305
data_train/stixels/38435.png,318
data_train/stixels/38436.png,331
data_train/stixels/38459.png,325
data_train/stixels/38460.png,287
data_train/stixels/38461.png,287
data_train/stixels/38462.png,285
data_train/stixels/38463.png,291
data_train/stixels/38465.png,284
data_train/stixels/38466.png,283
data_train/stixels/38467.png,276
data_train/stixels/38468.png,256
data_train/stixels/38471.png,243
data_train/stixels/38472.png,243
data_train/stixels/38473.png,231
data_train/stixels/38474.png,226
data_train/stixels/38475.png,211
data_train/stixels/38476.png,207
data_train/stixels/38480.png,197
data_train/stixels/38481.png,197
data_train/stixels/38482.png,206
data_train/stixels/38488.png,228
data_train/stixels/38489.png,232
data_train/stixels/38490.png,236
data_train/stixels/38511.png,306
data_train/stixels/38512.png,305
data_train/stixels/38513.png,303
data_train/stixels/38514.png,292
data_train/stixels/38519.png,268
data_train/stixels/38520.png,270
data_train/stixels/38522.png,248
data_train/stixels/38523.png,243
data_train/stixels/38524.png,235
data_train/stixels/38525.png,218
data_train/stixels/38526.png,218
data_train/stixels/38531.png,197
data_train/stixels/38532.png,198
data_train/stixels/38533.png,213
data_train/stixels/38534.png,213
data_train/stixels/38543.png,251
data_train/stixels/38544.png,251
data_train/stixels/38545.png,260
data_train/stixels/38546.png,264
data_train/stixels/38548.png,286
data_train/stixels/38549.png,282
data_train/stixels/38578.png,193
data_train/stixels/38622.png,239
data_train/stixels/38668.png,263
data_train/stixels/38677.png,204
data_train/stixels/38678.png,203
data_train/stixels/38681.png,191
data_train/stixels/38699.png,330
data_train/stixels/38701.png,333
data_train/stixels/38730.png,195
data_train/stixels/38731.png,198
data_train/stixels/38732.png,198
data_train/stixels/38778.png,206
data_train/stixels/38779.png,201
data_train/stixels/38781.png,211
data_train/stixels/38782.png,211
data_train/stixels/38783.png,210
data_train/stixels/38787.png,191
data_train/stixels/38788.png,191
data_train/stixels/38830.png,231
data_train/stixels/38831.png,231
data_train/stixels/38832.png,227
data_train/stixels/38833.png,223
data_train/stixels/38839.png,191
data_train/stixels/38860.png,329
data_train/stixels/38872.png,309
data_train/stixels/38873.png,318
data_train/stixels/38874.png,305
data_train/stixels/38875.png,308
data_train/stixels/38876.png,306
data_train/stixels/38877.png,300
data_train/stixels/38878.png,298
data_train/stixels/38879.png,308
data_train/stixels/38880.png,295
data_train/stixels/38903.png,321
data_train/stixels/38918.png,255
data_train/stixels/38943.png,194
data_train/stixels/38946.png,209
data_train/stixels/38985.png,199
data_train/stixels/39026.png,266
data_train/stixels/39056.png,254
data_train/stixels/39057.png,254
data_train/stixels/39067.png,331
data_train/stixels/39068.png,330
data_train/stixels/39138.png,195
data_train/stixels/39188.png,199
data_train/stixels/39189.png,195
data_train/stixels/39239.png,224
data_train/stixels/39240.png,223
data_train/stixels/39241.png,220
data_train/stixels/39242.png,198
data_train/stixels/39291.png,222
data_train/stixels/39292.png,218
data_train/stixels/39336.png,326
data_train/stixels/39337.png,315
data_train/stixels/39338.png,307
data_train/stixels/39373.png,328
data_train/stixels/39374.png,327
data_train/stixels/39466.png,318
data_train/stixels/39467.png,321
data_train/stixels/39468.png,321
data_train/stixels/39481.png,327
data_train/stixels/39516.png,332
data_train/stixels/39562.png,326
data_train/stixels/39563.png,327
data_train/stixels/39591.png,248
data_train/stixels/39666.png,277
data_train/stixels/39693.png,227
data_train/stixels/39702.png,186
data_train/stixels/39703.png,186
data_train/stixels/39754.png,186
data_train/stixels/39804.png,186
data_train/stixels/39849.png,216
data_train/stixels/39850.png,216
data_train/stixels/39894.png,261
data_train/stixels/39935.png,331
data_train/stixels/39936.png,323
data_train/stixels/39937.png,332
data_train/stixels/40007.png,205
data_train/stixels/40008.png,206
data_train/stixels/40009.png,205
data_train/stixels/40054.png,238
data_train/stixels/40055.png,238
data_train/stixels/40056.png,237
data_train/stixels/40057.png,233
data_train/stixels/40088.png,334
data_train/stixels/40142.png,334
data_train/stixels/40192.png,327
data_train/stixels/40258.png,231
data_train/stixels/40259.png,231
data_train/stixels/40260.png,230
data_train/stixels/40312.png,193
data_train/stixels/40359.png,200
data_train/stixels/40360.png,197
data_train/stixels/40367.png,191
data_train/stixels/40407.png,214
data_train/stixels/40477.png,200
data_train/stixels/40520.png,190
data_train/stixels/40554.png,267
data_train/stixels/40572.png,191
data_train/stixels/40598.png,337
data_train/stixels/40599.png,337
data_train/stixels/40616.png,187
data_train/stixels/40676.png,217
data_train/stixels/40677.png,217
data_train/stixels/40729.png,238
data_train/stixels/40769.png,222
data_train/stixels/40770.png,222
data_train/stixels/40771.png,222
data_train/stixels/40772.png,210
data_train/stixels/40783.png,294
data_train/stixels/40784.png,294
data_train/stixels/40812.png,337
data_train/stixels/40813.png,336
data_train/stixels/40814.png,334
data_train/stixels/40815.png,332
data_train/stixels/40816.png,303
data_train/stixels/40817.png,289
data_train/stixels/40818.png,247
data_train/stixels/40819.png,246
data_train/stixels/40820.png,246
data_train/stixels/40821.png,236
data_train/stixels/40853.png,317
data_train/stixels/40923.png,215
data_train/stixels/40924.png,214
data_train/stixels/40965.png,287
data_train/stixels/40966.png,294
data_train/stixels/40967.png,293
data_train/stixels/40968.png,291
data_train/stixels/40969.png,290
data_train/stixels/40970.png,288
data_train/stixels/40971.png,266
data_train/stixels/41025.png,218
data_train/stixels/41026.png,218
data_train/stixels/41067.png,310
data_train/stixels/41068.png,309
data_train/stixels/41069.png,307
data_train/stixels/41070.png,306
data_train/stixels/41071.png,304
data_train/stixels/41072.png,302
data_train/stixels/41073.png,288
data_train/stixels/41148.png,340
data_train/stixels/41176.png,231
data_train/stixels/41177.png,231
data_train/stixels/41178.png,230
data_train/stixels/41179.png,225
data_train/stixels/41227.png,239
data_train/stixels/41228.png,238
data_train/stixels/41229.png,237
data_train/stixels/41230.png,229
data_train/stixels/41290.png,249
data_train/stixels/41329.png,229
data_train/stixels/41330.png,231
data_train/stixels/41331.png,230
data_train/stixels/41332.png,223
data_train/stixels/41410.png,342
data_train/stixels/41411.png,342
data_train/stixels/41432.png,219
data_train/stixels/41475.png,321
data_train/stixels/41476.png,308
data_train/stixels/41477.png,301
data_train/stixels/41555.png,340
data_train/stixels/41587.png,195
data_train/stixels/41591.png,193
data_train/stixels/41602.png,242
data_train/stixels/41617.png,274
data_train/stixels/41618.png,273
data_train/stixels/41619.png,275
data_train/stixels/41620.png,274
data_train/stixels/41621.png,272
data_train/stixels/41622.png,262
data_train/stixels/41638.png,199
data_train/stixels/41670.png,257
data_train/stixels/41756.png,275
data_train/stixels/41757.png,280
data_train/stixels/41772.png,262
data_train/stixels/41810.png,257
data_train/stixels/41842.png,191
data_train/stixels/41873.png,269
data_train/stixels/41892.png,201
data_train/stixels/41912.png,257
data_train/stixels/41943.png,200
data_train/stixels/41964.png,257
data_train/stixels/41994.png,203
data_train/stixels/42058.png,205
data_train/stixels/42059.png,208
data_train/stixels/42068.png,241
data_train/stixels/42073.png,265
data_train/stixels/42074.png,265
data_train/stixels/42113.png,221
data_train/stixels/42114.png,221
data_train/stixels/42140.png,337
data_train/stixels/42141.png,332
data_train/stixels/42185.png,244
data_train/stixels/42208.png,190
data_train/stixels/42209.png,189
data_train/stixels/42210.png,188
data_train/stixels/42259.png,192
data_train/stixels/42260.png,192
data_train/stixels/42263.png,184
data_train/stixels/42309.png,189
data_train/stixels/42310.png,192
data_train/stixels/42311.png,196
data_train/stixels/42312.png,189
data_train/stixels/42360.png,189
data_train/stixels/42362.png,201
data_train/stixels/42363.png,197
data_train/stixels/42365.png,191
data_train/stixels/42404.png,187
data_train/stixels/42410.png,189
data_train/stixels/42411.png,190
data_train/stixels/42413.png,196
data_train/stixels/42414.png,204
data_train/stixels/42415.png,204
data_train/stixels/42416.png,201
data_train/stixels/42423.png,284
data_train/stixels/42424.png,296
data_train/stixels/42425.png,298
data_train/stixels/42426.png,299
data_train/stixels/42427.png,309
data_train/stixels/42428.png,311
data_train/stixels/42429.png,318
data_train/stixels/42434.png,281
data_train/stixels/42455.png,193
data_train/stixels/42465.png,200
data_train/stixels/42466.png,204
data_train/stixels/42467.png,208
data_train/stixels/42468.png,208
data_train/stixels/42469.png,252
data_train/stixels/42470.png,256
data_train/stixels/42471.png,261
data_train/stixels/42472.png,274
data_train/stixels/42473.png,279
data_train/stixels/42474.png,275
data_train/stixels/42475.png,274
data_train/stixels/42476.png,275
data_train/stixels/42477.png,278
data_train/stixels/42478.png,271
data_train/stixels/42507.png,181
data_train/stixels/42508.png,181
data_train/stixels/42517.png,230
data_train/stixels/42518.png,232
data_train/stixels/42519.png,240
data_train/stixels/42520.png,241
data_train/stixels/42521.png,242
data_train/stixels/42522.png,242
data_train/stixels/42523.png,238
data_train/stixels/42558.png,181
data_train/stixels/42559.png,181
data_train/stixels/42566.png,215
data_train/stixels/42567.png,220
data_train/stixels/42568.png,224
data_train/stixels/42569.png,224
data_train/stixels/42570.png,224
data_train/stixels/42572.png,212
data_train/stixels/42574.png,222
data_train/stixels/42575.png,223
data_train/stixels/42576.png,218
data_train/stixels/42587.png,271
data_train/stixels/42593.png,205
data_train/stixels/42594.png,205
data_train/stixels/42609.png,185
data_train/stixels/42616.png,212
data_train/stixels/42617.png,213
data_train/stixels/42618.png,213
data_train/stixels/42629.png,238
data_train/stixels/42630.png,237
data_train/stixels/42631.png,239
data_train/stixels/42639.png,213
data_train/stixels/42640.png,217
data_train/stixels/42641.png,216
data_train/stixels/42659.png,193
data_train/stixels/42660.png,185
data_train/stixels/42667.png,204
data_train/stixels/42668.png,204
data_train/stixels/42682.png,242
data_train/stixels/42710.png,186
data_train/stixels/42713.png,181
data_train/stixels/42717.png,193
data_train/stixels/42718.png,196
data_train/stixels/42761.png,189
data_train/stixels/42764.png,181
data_train/stixels/42790.png,229
data_train/stixels/42812.png,189
data_train/stixels/42815.png,180
data_train/stixels/42830.png,226
data_train/stixels/42871.png,184
data_train/stixels/42883.png,232
data_train/stixels/42884.png,232
data_train/stixels/42922.png,184
data_train/stixels/42973.png,185
data_train/stixels/42991.png,251
data_train/stixels/43024.png,184
data_train/stixels/43025.png,185
data_train/stixels/43050.png,247
data_train/stixels/43051.png,242
data_train/stixels/43052.png,232
data_train/stixels/43058.png,331
data_train/stixels/43059.png,330
data_train/stixels/43060.png,328
data_train/stixels/43100.png,248
data_train/stixels/43101.png,247
data_train/stixels/43102.png,252
data_train/stixels/43103.png,257
data_train/stixels/43151.png,261
data_train/stixels/43152.png,251
data_train/stixels/43153.png,246
data_train/stixels/43154.png,245
data_train/stixels/43164.png,219
data_train/stixels/43203.png,242
data_train/stixels/43204.png,243
data_train/stixels/43205.png,257
data_train/stixels/43206.png,256
data_train/stixels/43215.png,235
data_train/stixels/43216.png,242
data_train/stixels/43217.png,241
data_train/stixels/43219.png,225
data_train/stixels/43220.png,224
data_train/stixels/43265.png,243
data_train/stixels/43266.png,242
data_train/stixels/43267.png,233
data_train/stixels/43268.png,234
data_train/stixels/43269.png,230
data_train/stixels/43270.png,229
data_train/stixels/43271.png,229
data_train/stixels/43272.png,231
data_train/stixels/43273.png,232
data_train/stixels/43274.png,227
data_train/stixels/43275.png,209
data_train/stixels/43276.png,215
data_train/stixels/43286.png,216
data_train/stixels/43317.png,208
data_train/stixels/43318.png,230
data_train/stixels/43319.png,233
data_train/stixels/43320.png,237
data_train/stixels/43321.png,236
data_train/stixels/43322.png,235
data_train/stixels/43323.png,235
data_train/stixels/43324.png,224
data_train/stixels/43325.png,224
data_train/stixels/43326.png,224
data_train/stixels/43327.png,226
data_train/stixels/43328.png,220
data_train/stixels/43329.png,216
data_train/stixels/43330.png,209
data_train/stixels/43337.png,216
data_train/stixels/43371.png,214
data_train/stixels/43372.png,214
data_train/stixels/43373.png,217
data_train/stixels/43374.png,223
data_train/stixels/43375.png,221
data_train/stixels/43376.png,227
data_train/stixels/43377.png,227
data_train/stixels/43378.png,225
data_train/stixels/43379.png,220
data_train/stixels/43380.png,216
data_train/stixels/43381.png,220
data_train/stixels/43382.png,209
data_train/stixels/43428.png,219
data_train/stixels/43429.png,216
